STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,tra_cov,Transport coverage,schedule,Type of schedule,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-04,,141705,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-05,,205110,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-06,,369972,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-07,,758429,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-08,,993202,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-09,,897439,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-10,,844115,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-11,,598926,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2021-12,,510306,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-01,,528721,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-02,,582854,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-03,,778059,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-04,,982307,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-05,,1160910,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-06,,1320011,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-07,,1487585,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-08,,1541476,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-09,,1484483,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-10,,1310023,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-11,,1046242,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2022-12,,1102361,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-01,,1024703,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-02,,1021336,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-03,,1229260,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-04,,1351920,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-05,,1476676,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-06,,1555132,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-07,,1698205,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-08,,1727550,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-09,,1659718,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-10,,1472428,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-11,,1190060,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2023-12,,1259871,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-01,,1110644,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-02,,1171346,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-03,,1337152,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-04,,1419902,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-05,,1547660,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-06,,1659225,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-07,,1789661,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,AT,Austria,2024-08,,1856468,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-01,,808308,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-02,,785716,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-03,,936831,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-04,,1111244,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-05,,1181777,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-06,,1164120,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-07,,1315746,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-08,,1437635,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-09,,1330792,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-10,,1130777,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-11,,955145,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2012-12,,812270,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-01,,809384,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-02,,773280,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-03,,933242,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-04,,1139783,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-05,,1202876,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-06,,1196231,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-07,,1308066,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-08,,1474171,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-09,,1356617,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-10,,1165483,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-11,,973223,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2013-12,,860866,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-01,,850579,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-02,,788596,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-03,,1017953,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-04,,1216747,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-05,,1303651,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-06,,1323223,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-07,,1398813,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-08,,1648555,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-09,,1487131,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-10,,1317438,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-11,,1092753,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2014-12,,935716,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,BE,Belgium,2015-01,,936937,,,
